source,source_product_id,source_sku,name,price,currency,image_url,description,detail,product_url,category_path,scraped_at,raw
gourmet,69649,7026556681770,Spanish Matcha,159.0,EGP,"https://gourmetegypt.com/media/catalog/product/7/0/7026556681770.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",,,https://gourmetegypt.com/spanish-matcha,Beverages > Water > Multipacks,2026-06-09T12:27:41.160273+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69646,7026556681763,Strawberry Matcha,169.0,EGP,"https://gourmetegypt.com/media/catalog/product/4/f/4f31f7f8-d5ea-4b67-9a96-8750d2491bde.png?optimize=high&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg",,,https://gourmetegypt.com/strawberry-matcha,Beverages > Water > Multipacks,2026-06-09T12:27:41.160578+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69643,7026556681756,Coconut & Honey Matcha,179.0,EGP,"https://gourmetegypt.com/media/catalog/product/7/0/7026556681756.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",,,https://gourmetegypt.com/coconut-honey-matcha,Beverages > Water > Multipacks,2026-06-09T12:27:41.160841+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69559,8002200142810,Kimbo Espresso Decaf Coffee Pods,425.0,EGP,"https://gourmetegypt.com/media/catalog/product/8/0/8002200142810.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",,,https://gourmetegypt.com/kimbo-espresso-decaf-coffee-pods,Beverages > Water > Multipacks,2026-06-09T12:27:41.161058+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69553,6225000480148,Vitablend Sleeptox Night Time Sleep Aid,140.0,EGP,https://gourmetegypt.com/media/catalog/product/placeholder/default/small-placeholder.png,,,https://gourmetegypt.com/vitablend-sleeptox-night-time-sleep-aid,Beverages > Water > Multipacks,2026-06-09T12:27:41.161272+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69496,90020605,Rauch Apple Juice Glass,410.0,EGP,https://gourmetegypt.com/media/catalog/product/placeholder/default/small-placeholder.png,,,https://gourmetegypt.com/rauch-apple-juice-glass,Beverages > Water > Multipacks,2026-06-09T12:27:41.161509+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69469,031200452603,Ocean Spray Classic Light,245.0,EGP,https://gourmetegypt.com/media/catalog/product/placeholder/default/small-placeholder.png,,,https://gourmetegypt.com/ocean-spray-classic-light,Beverages > Water > Multipacks,2026-06-09T12:27:41.161756+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69325,5449000348784,Fanta Lemon Can,17.0,EGP,https://gourmetegypt.com/media/catalog/product/placeholder/default/small-placeholder.png,,,https://gourmetegypt.com/fanta-lemon-can,Beverages > Water > Multipacks,2026-06-09T12:27:41.162100+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69322,54035423,Fanta Lemon PET,16.0,EGP,https://gourmetegypt.com/media/catalog/product/placeholder/default/small-placeholder.png,,,https://gourmetegypt.com/fanta-lemon-pet,Beverages > Water > Multipacks,2026-06-09T12:27:41.162341+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69295,8001620025437,San Benedetto Sparkling Water Lime Can,55.0,EGP,"https://gourmetegypt.com/media/catalog/product/8/0/8001620025437.png?optimize=high&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg",,,https://gourmetegypt.com/san-benedetto-sparkling-water-lime-can,Beverages > Water > Multipacks,2026-06-09T12:27:41.162586+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
gourmet,69292,8001620025413,San Benedetto Sparkling Water Peach Can,55.0,EGP,"https://gourmetegypt.com/media/catalog/product/8/0/8001620025413.png?optimize=high&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg",,,https://gourmetegypt.com/san-benedetto-sparkling-water-peach-can,Beverages > Water > Multipacks,2026-06-09T12:27:41.162831+00:00,"{""page_url"": ""https://gourmetegypt.com/catalogsearch/result/?q=water""}"
