source,source_product_id,source_sku,name,price,currency,image_url,description,detail,product_url,category_path,scraped_at,raw
seoudi,8985392,6223014953375,Seoudi Tahini - 450 g,114.95,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/d/s/dsc_9688_copy.jpg,,,https://seoudisupermarket.com/en/seoudi-tahini-450-g,Main Sauces,2026-06-09T12:56:33.900922+00:00,"{""stock_status"": ""IN_STOCK""}"
seoudi,8985389,6223014953368,Seoudi Tahini - 750 g,194.95,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223014953368_2.jpg,,,https://seoudisupermarket.com/en/seoudi-tahini-750-g,Main Sauces,2026-06-09T12:56:33.901004+00:00,"{""stock_status"": ""IN_STOCK""}"
seoudi,7066651,6223014952712,Seoudi Tomato Paste - 360 g,32.5,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/d/s/dsc_4184_copy_1_.jpg,,"Seoudi Tomato Sauce is rich, smooth, and made from high-quality tomatoes for a naturally sweet and tangy flavor. Perfect for pasta, stews, and a variety of dishes, it adds depth and richness to every meal. Order now for a delicious kitchen essential!",https://seoudisupermarket.com/en/seoudi-tomato-paste-360-g,Lamb Chops with Vine Leaves,2026-06-09T12:56:33.904516+00:00,"{""stock_status"": ""IN_STOCK""}"
seoudi,3917778,6224011627702,Seoudi Natural Vinegar - 1 L,18.5,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011627702.png,,"Experience the pure and tangy flavor of Seoudi Natural Vinegar. Made from the finest ingredients and crafted with care, this high-quality vinegar adds a zesty kick to your favorite dishes, salads, dressings, and marinades. With its versatile use and exceptional taste, Seoudi Natural Vinegar is a pantry essential for culinary enthusiasts and home cooks alike.",https://seoudisupermarket.com/en/seoudi-natural-vinegar-1-l,Cooking Ingredients,2026-06-09T12:56:33.904866+00:00,"{""stock_status"": ""IN_STOCK""}"
seoudi,238369,155173,Seoudi Mexican Sauce - 250 g,85,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/placeholder/default/demo_no_image_2.png,"Ingredients: Tomato, Onion, Jalapeno, Sugar, Salt","Add a burst of bold, zesty flavor to your dishes with our Seoudi Mexican Sauce. This vibrant sauce is crafted from a blend of ripe tomatoes, fresh peppers, onions, and a medley of authentic Mexican spices. Perfect for dipping, drizzling over tacos, enhancing grilled meats, or spicing up your favorite recipes, it brings the fiery, tangy taste of Mexico to your kitchen. Enjoy your meals with this versatile and delicious sauce that delivers a punch of flavor in every bite.",https://seoudisupermarket.com/en/seoudi-mexican-sauce-250-g,"Spices, Sauces & Bouillon",2026-06-09T12:56:33.905462+00:00,"{""stock_status"": ""IN_STOCK""}"
seoudi,228726,154933,Seoudi Tomato Basil Pasta Sauce - 450 g,125,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/placeholder/default/demo_no_image_2.png,"Ingredients: Fresh Tomato, Tomato Paste, Garlic, Basil, Olive Oil, Salt, Black Pepper","Give your pasta an upgrade! Our Tomato Basil Ready Pasta Sauce is a powerful blend of tomato, garlic, basil, and olive oil. It's seasoned with just the right amount of salt and pepper. This sauce is not only packed with flavor, but it's also a quick and delicious solution for a delightful meal!",https://seoudisupermarket.com/en/seoudi-tomato-basil-pasta-sauce-450-g,"Spices, Sauces & Bouillon",2026-06-09T12:56:33.906514+00:00,"{""stock_status"": ""IN_STOCK""}"
seoudi,228723,154934,Seoudi Bolognese Pasta Sauce - 450 g,225,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/o/tomato_1_.png,"Ingredients: Minced Meat, Fresh Tomato, Tomato Paste, Onion, Garlic, Carrots, Celery, Olive Oil, Butter, Basil, Oregano, Thyme, Bay Leaves, Nutmeg, Salt, Black Pepper","Experience the Italian Delight! Crafted with a juicy blend of minced meat, it harmoniously combines with ripe, handpicked tomatoes to give you an intensely rich flavor. Onions, garlic and basil are added to the blend with aromatic spices that make the sauce pop with an irresistible aroma. Open the jar and bring a symphony of Italian flavors to your kitchen!",https://seoudisupermarket.com/en/seoudi-bolognese-pasta-sauce-450-g,"Spices, Sauces & Bouillon",2026-06-09T12:56:33.906937+00:00,"{""stock_status"": ""IN_STOCK""}"
seoudi,212325,155107,Seoudi Creamy Mushroom Pasta Sauce - 450 g,140,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/placeholder/default/demo_no_image_2.png,"Ingredients: Fresh Mushroom, Cream, Milk, Butter, Flour, Garlic, Italian Herbs, Salt, Black Pepper","Add a delicious twist to your meals with our Creamy Mushroom Pasta Sauce. This sauce is simmered to perfection, with a luxurious blend of mushrooms, cream and milk, perfectly capturing the richness of Italian cuisine. The added touch of garlic, butter and a selection of Italian herbs amplify the sauce’s flavor. Drizzle it over your pasta and experience the joy of Italian cooking in the comfort of your home.",https://seoudisupermarket.com/en/seoudi-creamy-mushroom-pasta-sauce-450-g,"Spices, Sauces & Bouillon",2026-06-09T12:56:33.907322+00:00,"{""stock_status"": ""IN_STOCK""}"
seoudi,8895642,6223014953221,Seoudi Yellowfin Tuna Solid in Oil & Brine - 185 g,87.95,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223014953221.jpg,,,https://seoudisupermarket.com/en/seoudi-yellowfin-tuna-solid-in-oil-brine-185-g,Canned Food,2026-06-09T12:56:35.156416+00:00,"{""stock_status"": ""IN_STOCK""}"
seoudi,8895639,6223014953214,"Seoudi Yellowfin Tuna Solid in Brine, Light - 185 g",87.95,EGP,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223014953214.jpg,,,https://seoudisupermarket.com/en/seoudi-yellowfin-tuna-solid-in-brine-light-185-g,Canned Food,2026-06-09T12:56:35.156535+00:00,"{""stock_status"": ""IN_STOCK""}"
